Calibration,1,18h4m24s," "," "
"Time, s",Light,Threshold,,
0.501,769,769,,
1.006,839,804,,
1.509,845,807,,
2.011,843,806,,
2.512,841,805,,
3.014,802,785,,
3.515,838,803,,
4.017,779,774,,
4.517,781,775,,
5.02,836,802,,
5.521,845,807,,
6.022,847,808,,
6.524,845,807,,
7.026,847,808,,
