Set 0,16h51m7s,"Conc. KIO3, M","Conc. NAHSO4, M"," ",,,,,,,,,,,
Trial,"Time, s",,,,,,,,,0.001,232,,,,
1,2.442,,,,,,,,,0.008,232,,,,
2,2.442,,,,,,,,,0.026,232,,,,
3,2.272,,,,,,,,,0.041,230,,,,
4,2.272,,,,,,,,,0.059,226,,,,
5,1.038,,,,,,,,,0.074,230,,,,
6,1.038,,,,,,,,,0.091,244,,,,
,,,,,,,,,,2.242,294,,,,
,,,,,,,,,,2.259,288,,,,
,,,,,,,,,,2.275,270,,,,
,,,,,,,,,,2.292,250,,,,
,,,,,,,,,,2.309,226,,,,
,,,,,,,,,,2.324,200,,,,
,,,,,,,,,,2.342,172,,,,
,,,,,,,,,,2.359,142,,,,
,,,,,,,,,,2.374,122,,,,
,,,,,,,,,,2.392,104,,,,
,,,,,,,,,,2.408,98,,,,
,,,,,,,,,,2.426,92,,,,
,,,,,,,,,,2.442,86,,,,
,,,,,,,,,,2.442,82,,,,
,,,,,,,,,,2.442,76,,,,
,,,,,,,,,,2.442,70,,,,
,,,,,,,,,,2.442,66,,,,
,,,,,,,,,,2.442,62,,,,
,,,,,,,,,,2.442,60,,,,
,,,,,,,,,,2.442,54,,,,
,,,,,,,,,,2.442,52,,,,
,,,,,,,,,,2.442,48,,,,
,,,,,,,,,,2.442,48,,,,
,,,,,,,,,,2.442,46,,,,
,,,,,,,,,,2.442,44,,,,
,,,,,,,,,,2.442,44,,,,
,,,,,,,,,,2.442,42,,,,
,,,,,,,,,,2.442,42,,,,
,,,,,,,,,,2.442,40,,,,
,,,,,,,,,,2.442,40,,,,
,,,,,,,,,,2.442,40,,,,
,,,,,,,,,,2.442,38,,,,
,,,,,,,,,,2.442,38,,,,
,,,,,,,,,,2.442,38,,,,
,,,,,,,,,,2.442,38,,,,
,,,,,,,,,,2.442,36,,,,
,,,,,,,,,,2.442,36,,,,
,,,,,,,,,,2.442,34,,,,
,,,,,,,,,,2.442,36,,,,
,,,,,,,,,,2.442,34,,,,
,,,,,,,,,,2.442,36,,,,
,,,,,,,,,,2.442,34,,,,
,,,,,,,,,,2.442,34,,,,
,,,,,,,,,,2.442,34,,,,
,,,,,,,,,,2.442,34,,,,
,,,,,,,,,,2.442,32,,,,
,,,,,,,,,,2.442,32,,,,
,,,,,,,,,,2.442,32,,,,
,,,,,,,,,,2.442,32,,,,
,,,,,,,,,,2.442,32,,,,
,,,,,,,,,,2.442,32,,,,
,,,,,,,,,,2.442,30,,,,
,,,,,,,,,,2.442,28,,,,
,,,,,,,,,,2.442,30,,,,
,,,,,,,,,,2.442,30,,,,
,,,,,,,,,,2.442,28,,,,
,,,,,,,,,,2.442,28,,,,
,,,,,,,,,,2.442,26,,,,
,,,,,,,,,,2.442,26,,,,
,,,,,,,,,,2.442,26,,,,
,,,,,,,,,,2.442,28,,,,
,,,,,,,,,,2.442,26,,,,
,,,,,,,,,,2.442,28,,,,
,,,,,,,,,,2.442,28,,,,
,,,,,,,,,,2.442,30,,,,
,,,,,,,,,,2.442,32,,,,
,,,,,,,,,,2.442,34,,,,
,,,,,,,,,,2.442,36,,,,
,,,,,,,,,,2.442,42,,,,
,,,,,,,,,,2.442,52,,,,
,,,,,,,,,,2.442,60,,,,
,,,,,,,,,,2.442,68,,,,
,,,,,,,,,,2.442,82,,,,
,,,,,,,,,,2.442,96,,,,
,,,,,,,,,,2.442,108,,,,
,,,,,,,,,,2.442,120,,,,
,,,,,,,,,,2.442,132,,,,
,,,,,,,,,,2.442,146,,,,
,,,,,,,,,,2.442,164,,,,
,,,,,,,,,,2.442,190,,,,
,,,,,,,,,,2.442,208,,,,
,,,,,,,,,,2.442,222,,,,
,,,,,,,,,,2.442,234,,,,
,,,,,,,,,,2.442,248,,,,
,,,,,,,,,,2.442,254,,,,
,,,,,,,,,,2.442,262,,,,
,,,,,,,,,,2.442,270,,,,
,,,,,,,,,,2.442,274,,,,
,,,,,,,,,,2.442,276,,,,
,,,,,,,,,,2.442,278,,,,
,,,,,,,,,,2.442,280,,,,
,,,,,,,,,,2.442,280,,,,
,,,,,,,,,,2.442,280,,,,
,,,,,,,,,,2.442,280,,,,
,,,,,,,,,,2.442,282,,,,
,,,,,,,,,,2.442,282,,,,
,,,,,,,,,,2.442,284,,,,
,,,,,,,,,,2.442,284,,,,
,,,,,,,,,,2.442,284,,,,
,,,,,,,,,,2.442,284,,,,
,,,,,,,,,,2.442,284,,,,
,,,,,,,,,,2.442,284,,,,
,,,,,,,,,,2.442,284,,,,
,,,,,,,,,,2.442,284,,,,
,,,,,,,,,,2.442,284,,,,
,,,,,,,,,,2.442,284,,,,
,,,,,,,,,,2.442,284,,,,
,,,,,,,,,,2.442,286,,,,
,,,,,,,,,,2.442,286,,,,
,,,,,,,,,,2.442,286,,,,
,,,,,,,,,,2.442,286,,,,
,,,,,,,,,,2.442,286,,,,
,,,,,,,,,,2.442,286,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,286,,,,
,,,,,,,,,,2.442,286,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,286,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,288,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,292,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,292,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,292,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,292,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,2.442,290,,,,
,,,,,,,,,,,,0.0,284,,
,,,,,,,,,,,,0.005,284,,
,,,,,,,,,,,,0.022,286,,
,,,,,,,,,,,,0.039,286,,
,,,,,,,,,,,,0.055,286,,
,,,,,,,,,,,,0.071,286,,
,,,,,,,,,,,,0.089,286,,
,,,,,,,,,,,,0.105,286,,
,,,,,,,,,,,,0.122,286,,
,,,,,,,,,,,,0.138,286,,
,,,,,,,,,,,,0.156,286,,
,,,,,,,,,,,,0.171,286,,
,,,,,,,,,,,,0.188,286,,
,,,,,,,,,,,,0.206,286,,
,,,,,,,,,,,,0.221,288,,
,,,,,,,,,,,,0.238,288,,
,,,,,,,,,,,,0.256,288,,
,,,,,,,,,,,,0.273,288,,
,,,,,,,,,,,,0.289,288,,
,,,,,,,,,,,,0.305,288,,
,,,,,,,,,,,,0.322,288,,
,,,,,,,,,,,,0.338,288,,
,,,,,,,,,,,,0.355,288,,
,,,,,,,,,,,,0.372,288,,
,,,,,,,,,,,,0.388,288,,
,,,,,,,,,,,,0.406,288,,
,,,,,,,,,,,,0.422,288,,
,,,,,,,,,,,,0.439,288,,
,,,,,,,,,,,,0.455,288,,
,,,,,,,,,,,,0.472,288,,
,,,,,,,,,,,,0.489,288,,
,,,,,,,,,,,,0.505,288,,
,,,,,,,,,,,,0.522,288,,
,,,,,,,,,,,,0.539,288,,
,,,,,,,,,,,,0.555,288,,
,,,,,,,,,,,,0.572,288,,
,,,,,,,,,,,,0.589,288,,
,,,,,,,,,,,,0.605,288,,
,,,,,,,,,,,,0.623,288,,
,,,,,,,,,,,,0.639,288,,
,,,,,,,,,,,,0.655,288,,
,,,,,,,,,,,,0.672,288,,
,,,,,,,,,,,,0.689,290,,
,,,,,,,,,,,,0.704,290,,
,,,,,,,,,,,,0.722,290,,
,,,,,,,,,,,,0.738,290,,
,,,,,,,,,,,,0.756,292,,
,,,,,,,,,,,,0.772,292,,
,,,,,,,,,,,,0.788,292,,
,,,,,,,,,,,,0.804,294,,
,,,,,,,,,,,,0.822,294,,
,,,,,,,,,,,,0.839,294,,
,,,,,,,,,,,,0.855,294,,
,,,,,,,,,,,,0.873,296,,
,,,,,,,,,,,,0.889,298,,
,,,,,,,,,,,,0.905,298,,
