Calibration,1,23h7m1s," "," "
"Time, s",Light,Threshold,,
0.509,308,311,,
1.015,334,324,,
1.52,252,283,,
2.022,208,261,,
2.526,182,248,,
3.03,162,238,,
3.544,162,238,,
4.046,176,245,,
4.552,180,247,,
5.057,176,245,,
5.56,180,247,,
6.062,182,248,,
6.567,180,247,,
7.07,176,245,,
7.571,176,245,,
8.076,178,246,,
