Calibration,1,21h53m24s," "," "
"Time, s",Light,Threshold,,
0.51,740,740,,
1.014,739,740,,
1.518,742,741,,
2.022,754,747,,
2.525,747,744,,
3.028,566,653,,
3.529,394,567,,
4.03,255,498,,
4.533,229,485,,
5.037,223,482,,
5.54,220,480,,
6.042,222,481,,
6.544,218,479,,
7.048,216,478,,
7.552,215,478,,
8.056,214,477,,
8.559,212,476,,
9.064,211,476,,
9.568,210,475,,
10.071,209,475,,
