Calibration,1,1h8m14s," "," "
"Time, s",Light,Threshold,,
0.508,450,450,,
1.011,450,450,,
1.515,370,410,,
2.019,418,434,,
2.523,178,314,,
3.027,34,242,,
3.53,22,236,,
4.033,32,241,,
4.537,24,237,,
5.042,24,237,,
5.545,26,238,,
6.049,30,240,,
6.553,34,242,,
7.055,78,264,,
7.561,74,262,,
8.067,78,264,,
8.571,56,253,,
9.074,58,254,,
9.578,56,253,,
10.081,58,254,,
