Calibration,1,21h51m7s," "," "
"Time, s",Light,Threshold,,
0.504,771,771,,
1.006,762,766,,
1.508,748,759,,
2.01,355,563,,
2.511,291,531,,
3.013,702,736,,
3.516,294,532,,
4.021,287,529,,
4.524,277,524,,
5.027,275,523,,
5.532,257,514,,
6.037,243,507,,
6.541,239,505,,
7.046,238,504,,
7.55,238,504,,
