Calibration,1,23h44m16s," "," "
"Time, s",Light,Threshold,,
0.509,420,185,,
1.014,-50,-50,,
1.522,444,197,,
2.028,350,150,,
2.531,238,94,,
3.037,242,96,,
3.539,238,94,,
4.044,238,94,,
4.55,234,92,,
5.058,238,94,,
5.56,298,124,,
6.066,476,213,,
6.572,488,219,,
7.077,482,216,,
7.584,492,221,,
8.091,480,215,,
8.598,276,113,,
9.103,262,106,,
9.605,272,111,,
10.109,250,100,,
10.615,286,118,,
11.12,278,114,,
11.625,282,116,,
