Calibration,1,14h13m38s," "," "
"Time, s",Light,Threshold,,
0.52,613,613,,
1.021,615,614,,
1.521,615,614,,
2.036,615,614,,
2.54,615,614,,
3.056,615,614,,
3.556,615,614,,
4.057,617,615,,
4.557,616,614,,
5.06,616,614,,
5.563,616,614,,
6.068,617,615,,
6.574,616,614,,
7.08,615,614,,
7.586,617,615,,
8.09,617,615,,
8.593,617,615,,
9.097,617,615,,
9.601,618,615,,
