Calibration,1,15h24m57s," "," "
"Time, s",Light,Threshold,,
0.215,-50,-50,,
0.732,816,383,,
1.235,824,387,,
1.739,821,385,,
2.247,821,385,,
2.755,820,385,,
3.263,822,386,,
3.768,819,384,,
4.272,823,386,,
4.778,820,385,,
5.285,820,385,,
5.789,822,386,,
6.292,818,384,,
6.793,822,386,,
7.298,822,386,,
7.817,821,385,,
8.317,820,385,,
8.819,822,386,,
9.32,823,386,,
